image,size,file_path,action,hash
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_450_file1.jpg,unknown,9efad1451dbd0053c878d36d82d3c8f1be4a80e0329486cadf3211014f8a8ae4
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_103_pride.txt,unknown,eae7160bb8fa508969f243e9c058a208008785f0a3e6180b0476d42e9660b58b
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_187_file2.jpg,unknown,c4e870d358d64ce677e958c156d0e3fba466993d8e915fc81c5dc64937a9b696
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_35_file2.jpg,unknown,c4e870d358d64ce677e958c156d0e3fba466993d8e915fc81c5dc64937a9b696
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_150_alice.txt,unknown,a3a27f8edbf7fcd9b8ba8435494440e24952deaa3e2f2d65192d4cb7ca403754
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_403_file2.jpg,unknown,c4e870d358d64ce677e958c156d0e3fba466993d8e915fc81c5dc64937a9b696
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_156_file2.pdf,unknown,be6df9cd171b3c6195e26928e0054a265971948cf51baf3a58e0dd0478586894
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_2_file1.jpg,unknown,9efad1451dbd0053c878d36d82d3c8f1be4a80e0329486cadf3211014f8a8ae4
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_209_alice.docx,unknown,0037b335e532f250a1268bf2da50a0820a0cce6c47542834516c950c223ab538
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_324_file2.pdf,unknown,f6edcd8a1b4f7cb85486d0c6777f9174eadbc4d1d0d9e5aeba7132f30b34bc3e
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_433_alice.docx,unknown,65da0a0dcf6cc66555877a08fc239e8cc08086cd7ea09200795c966d43827ec3
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_407_pride.txt,unknown,eae7160bb8fa508969f243e9c058a208008785f0a3e6180b0476d42e9660b58b
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_334_alice.txt,unknown,a3a27f8edbf7fcd9b8ba8435494440e24952deaa3e2f2d65192d4cb7ca403754
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_119_pride.txt,unknown,eae7160bb8fa508969f243e9c058a208008785f0a3e6180b0476d42e9660b58b
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_192_pride.docx,unknown,8f97417834b66a2096f85d404679b71a2aed4fd67a3c5686cc6d8271dab5bab5
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_250_file1.jpg,unknown,9efad1451dbd0053c878d36d82d3c8f1be4a80e0329486cadf3211014f8a8ae4
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_355_file2.jpg,unknown,c4e870d358d64ce677e958c156d0e3fba466993d8e915fc81c5dc64937a9b696
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_299_file2.jpg,unknown,c4e870d358d64ce677e958c156d0e3fba466993d8e915fc81c5dc64937a9b696
